workbook_id,category,defined_name_id,scope_sheet_index,hidden,metadata_status,reference_kind,external_reference,functions,calculation_topics,detected_units
779e267fd49f229e,directional,n006606,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006607,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006608,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006609,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006610,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006611,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006612,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006613,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006614,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006615,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006616,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006617,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006618,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006619,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006620,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006621,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006622,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006623,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006624,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006625,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006626,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006627,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006628,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006629,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006630,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006631,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006632,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006633,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006634,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006635,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006636,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006637,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006638,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006639,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006640,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006641,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006642,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006643,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006644,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006645,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006646,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006647,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006648,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006649,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006650,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006651,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006652,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006653,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006654,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006655,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006656,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006657,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006658,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006659,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006660,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006661,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006662,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006663,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006664,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006665,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006666,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006667,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006668,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006669,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006670,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006671,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006672,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006673,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006674,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006675,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006676,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006677,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006678,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006679,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006680,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006681,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006682,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006683,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006684,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006685,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006686,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006687,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006688,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006689,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006690,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006691,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006692,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006693,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006694,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006695,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006696,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006697,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006698,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006699,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006700,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006701,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006702,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006703,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006704,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006705,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006706,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006707,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006708,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006709,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006710,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006711,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006712,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006713,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006714,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006715,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006716,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006717,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006718,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006719,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006720,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006721,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006722,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006723,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006724,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006725,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006726,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006727,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006728,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006729,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006730,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006731,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006732,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006733,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006734,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006735,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006736,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006737,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006738,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006739,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006740,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006741,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006742,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006743,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006744,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006745,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006746,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006747,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006748,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006749,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006750,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006751,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006752,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006753,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006754,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006755,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006756,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006757,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006758,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006759,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006760,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006761,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006762,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006763,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006764,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006765,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006766,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006767,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006768,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006769,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006770,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006771,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006772,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006773,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006774,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006775,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006776,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006777,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006778,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006779,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006780,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006781,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006782,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006783,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006784,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006785,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006786,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006787,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006788,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006789,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006790,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006791,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006792,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006793,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006794,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006795,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006796,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006797,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006798,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006799,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006800,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006801,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006802,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006803,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006804,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006805,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006806,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006807,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006808,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006809,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006810,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006811,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006812,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006813,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006814,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006815,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006816,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006817,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006818,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006819,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006820,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006821,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006822,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006823,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006824,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006825,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006826,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006827,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006828,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006829,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006830,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006831,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006832,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006833,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006834,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006835,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006836,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006837,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006838,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006839,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006840,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006841,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006842,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006843,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006844,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006845,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006846,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006847,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006848,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006849,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006850,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006851,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006852,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006853,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006854,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006855,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006856,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006857,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006858,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006859,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006860,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006861,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006862,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006863,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006864,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006865,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006866,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006867,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006868,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006869,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006870,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006871,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006872,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006873,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006874,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006875,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006876,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006877,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006878,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006879,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006880,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006881,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006882,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006883,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006884,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006885,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006886,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006887,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006888,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006889,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006890,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006891,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006892,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006893,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006894,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006895,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006896,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006897,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006898,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006899,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006900,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006901,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006902,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006903,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006904,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006905,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006906,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006907,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
779e267fd49f229e,directional,n006908,,,scope-and-visibility-unsupported-by-calamine,range,False,,,
